card_id,fam
C_ID_5ddec63a42,56
C_ID_dab4dc1af2,64
C_ID_a9549f9f40,71
C_ID_d9946ccb34,70
C_ID_cc40afe35e,60
C_ID_fdccd0f0ac,63
C_ID_6031a6dd37,70
C_ID_6a2826e5b0,65
C_ID_1a523462cc,73
C_ID_12bc7a41f0,62
C_ID_94ecc398ad,68
C_ID_d1d7235042,62
C_ID_2d4dfa89cc,62
C_ID_d05a57e091,64
C_ID_9aae8c1cdb,51
C_ID_ef300d5a6e,63
C_ID_57ba43b047,71
C_ID_8e4d77429c,67
C_ID_a7960de519,59
C_ID_06ba2a355d,66
C_ID_fd522ceb32,70
C_ID_d58a000add,40
C_ID_a0f0a22104,70
C_ID_9616edb924,71
C_ID_74ad414a55,59
C_ID_cf545300fe,72
C_ID_79549c6589,68
C_ID_c435239064,73
C_ID_d43240543a,61
C_ID_1fcd0085fe,67
C_ID_a81bec50f0,69
C_ID_0b29271114,64
C_ID_197a8ae942,62
C_ID_9508fea178,68
C_ID_892f9c0549,45
C_ID_fd95cbc728,56
C_ID_d247041477,59
C_ID_7721e439d4,63
C_ID_7d383da187,54
C_ID_20e28f551b,71
C_ID_6c17245663,36
C_ID_ff1ffd5b0a,58
C_ID_803753849c,48
C_ID_26572ce5c9,71
C_ID_a55c7f2d4b,72
C_ID_297d8cd74e,68
C_ID_43e6b37e07,61
C_ID_6880b670fc,69
C_ID_9bbb4cea5c,65
C_ID_3aec045f07,70
C_ID_929b041319,65
C_ID_2157175a3a,65
C_ID_e2954ab610,69
C_ID_fe29d9f482,49
C_ID_dc1d1d19cb,69
C_ID_690ec8424e,66
C_ID_61db0bfce0,68
C_ID_d93d15ab8e,68
C_ID_b3c4ab8c10,63
C_ID_c76a48250c,38
C_ID_17d5e9aa59,56
C_ID_2a3c900748,64
C_ID_fa9e7cb70e,46
C_ID_7fb9c19049,58
C_ID_8fd40d07d3,69
C_ID_fc072de6f3,70
C_ID_6854dc6ec9,58
C_ID_632474d727,66
C_ID_b740583eb3,57
C_ID_e855b279bd,66
C_ID_476a51420f,68
C_ID_d4548dd309,47
C_ID_709528298f,49
C_ID_03ec8672e8,71
C_ID_c7ef389eac,66
C_ID_f009c89986,45
C_ID_3492d377b6,71
C_ID_6289ad25d3,64
C_ID_a2dc2e4d21,68
C_ID_507e04966c,73
C_ID_ddc523a16c,49
C_ID_331b1973df,63
C_ID_6471a1d740,61
C_ID_551411a458,69
C_ID_aba5e913b6,70
C_ID_c031ad8f13,67
C_ID_3f5e5d8f27,64
C_ID_46109d497a,57
C_ID_21d034c8f7,70
C_ID_85e051ef3b,59
C_ID_414a0967e0,68
C_ID_2f3aa1b3d0,65
C_ID_de824fdb8c,63
C_ID_5a972719b4,73
C_ID_cc6a8190cb,62
C_ID_e4d8f0bd44,68
C_ID_ee66858c6a,67
C_ID_6af26fa400,46
C_ID_eaff2de3b1,56
C_ID_1247728365,73
C_ID_8ae35d0fdc,72
C_ID_e6bdb043f5,46
C_ID_a2669bbe0f,69
C_ID_871cfcf950,67
C_ID_f9bcf5ddb3,59
C_ID_2e4a7804c2,45
C_ID_43422f1168,73
C_ID_d84833bcd7,68
C_ID_f988e0ecee,72
C_ID_f6a79e9292,67
C_ID_b2d03cc116,73
C_ID_2e4ab82208,49
C_ID_8b70601312,35
C_ID_4f23013616,63
C_ID_7ce3c1dc12,47
C_ID_786740b091,69
C_ID_515912b042,67
C_ID_4b44135150,70
C_ID_b07dcf6482,56
C_ID_80c7646016,68
C_ID_1b084d628e,68
C_ID_ee0e3f2742,73
C_ID_a19f607765,62
C_ID_9040297ed8,67
C_ID_1beefd5b41,50
C_ID_378e9b0e2f,49
C_ID_195e486a73,63
C_ID_f31d2c426e,66
C_ID_d33ba4e67f,71
C_ID_f789c5840a,62
C_ID_9bfad0ea4d,70
C_ID_fe5c3f1fa2,68
C_ID_d0042ad017,71
C_ID_c77faec26f,57
C_ID_ac903af10d,45
C_ID_3b65eb166f,60
C_ID_dd45d2721a,68
C_ID_bd333b160c,38
C_ID_15b1c4c55c,63
C_ID_1ce44c7f5f,71
C_ID_f3df5d55f9,56
C_ID_c080794caf,55
C_ID_9f1187daec,57
C_ID_eca373d2bd,40
C_ID_42d0ff3842,68
C_ID_0bcc0ba376,53
C_ID_d2df3c5c60,69
C_ID_48117f21b1,72
C_ID_944ebaf70e,70
C_ID_f47a68c6f6,48
C_ID_9bce9ce060,61
C_ID_80a6314dd9,19
C_ID_dc8b95d37f,51
C_ID_b9434b4232,61
C_ID_f1ebfc38fb,71
C_ID_452e3f90c3,61
C_ID_09aaf0cbfb,71
C_ID_802aa81166,59
C_ID_578d68de1e,46
C_ID_9051b112f5,61
C_ID_1119ef899a,71
C_ID_06becde05b,55
C_ID_e3eacd6d7d,62
C_ID_311b3e595b,63
C_ID_85dddba609,57
C_ID_8ae07b62fe,68
C_ID_bcfdafdb04,60
C_ID_92f0c722ba,72
C_ID_ba7836a624,71
C_ID_4e94724bb7,60
C_ID_d1cf337891,61
C_ID_7f00c552f0,65
C_ID_807c91911b,69
C_ID_758fca00f5,63
C_ID_8a13412216,71
C_ID_41f845150f,69
C_ID_3afb7c5faf,59
C_ID_2c33ebfece,68
C_ID_86db873938,61
C_ID_cface5466d,72
C_ID_94d7728566,67
C_ID_b3ad68a74b,70
C_ID_eef24c654b,66
C_ID_7ba7751d53,47
C_ID_91a047c3c8,66
C_ID_4fd99fb247,65
C_ID_3a8dda94a4,64
C_ID_911c2842ba,70
C_ID_0a11e9393b,62
C_ID_20fd82033d,61
C_ID_16d9392d3f,64
C_ID_9fbe39cccc,28
C_ID_f6ac1158f3,72
C_ID_c0b7a461ad,53
C_ID_4f23a48965,70
C_ID_77ee099aa0,66
C_ID_fd5d33c1db,69
C_ID_cf28c4bc2f,72
C_ID_44673d2223,65
C_ID_bb8a07cbd5,73
C_ID_02836b0581,36
C_ID_432e0e87f1,68
C_ID_31a7ef9f79,33
C_ID_b9d4b66ab8,59
C_ID_ef3c963b15,56
C_ID_404d0c0488,60
C_ID_5914e89854,70
C_ID_68587dfa7e,62
C_ID_6d2ac666fd,72
C_ID_76120033c6,66
C_ID_de7f620691,66
C_ID_36ca0d91ad,69
C_ID_cdf887fc31,59
C_ID_5c5ad3c399,54
C_ID_0d0cf2894d,66
C_ID_31b880f009,59
C_ID_9a74287ee7,71
C_ID_4ae3192b15,69
C_ID_ed2ea3c1ae,69
C_ID_8a0f3db0ed,71
C_ID_c5bdcaf43d,68
C_ID_7c7be08713,53
C_ID_1b395bce26,71
C_ID_1a7fd8bb6e,57
C_ID_aba2aa8dd6,56
C_ID_466225c2ff,72
C_ID_478cd31ba2,66
C_ID_545f639acc,39
C_ID_158750a51e,64
C_ID_1189a5f631,72
C_ID_bd2ecb8e6d,59
C_ID_e4c80c8cef,58
C_ID_1954d0adce,65
C_ID_ec44e03b6d,73
C_ID_ae57807037,63
C_ID_fc31538d3a,54
C_ID_41d62fcb29,71
C_ID_6e5050d7af,71
C_ID_ca1e27e9e1,44
C_ID_5cd26d0ad2,63
C_ID_0adc51e369,63
C_ID_33df2d0bee,61
C_ID_ac852e1c3c,68
C_ID_bf4641da97,66
C_ID_9e314d7c3b,61
C_ID_e91ee23ef3,64
C_ID_bfd2c45311,73
C_ID_82848ac43f,67
C_ID_9d146df547,60
C_ID_c63fd851c3,71
C_ID_7b60bae0e9,69
C_ID_048dcf2dcd,57
C_ID_fa75f42015,72
C_ID_5c230fb9ee,48
C_ID_f9dd0f9e68,72
C_ID_9856cebba2,59
C_ID_e8543a34a4,59
C_ID_3459afbd04,59
C_ID_fd7eff9cfa,70
C_ID_dcb8de64d0,66
C_ID_2577cf099f,63
C_ID_3f0bd07cec,63
C_ID_058f38b4c8,62
C_ID_ee161f4961,68
C_ID_6cad327a25,58
C_ID_89e5257ecc,50
C_ID_91e5de3f2a,62
C_ID_3b60cf95bd,58
C_ID_ee81ab0be8,63
C_ID_7f97700c08,63
C_ID_2faf19584f,69
C_ID_4e004b5b0c,67
C_ID_90419a2330,67
C_ID_67616b0085,58
C_ID_2046965925,70
C_ID_99ee5daafc,45
C_ID_02a3d14ac6,56
C_ID_8bf5c41c90,72
C_ID_56a1b549de,57
C_ID_377b5c2191,68
C_ID_89e591d870,71
C_ID_4b904cddb9,63
C_ID_a03eaa8ceb,55
C_ID_8897d7270e,61
C_ID_7035b3fe19,69
C_ID_786b3e02c5,65
C_ID_cbaf9fa4c8,56
C_ID_15f90f1d10,45
C_ID_10b3f7b7b4,67
C_ID_84fd4e1adc,67
C_ID_d4654b3b73,62
C_ID_04c1da34bf,71
C_ID_c998ebb372,71
C_ID_65ffd48982,56
C_ID_9cad771ad1,64
C_ID_02e31afc1f,61
C_ID_1496db8d56,53
C_ID_e65a7de206,67
C_ID_0b44c6c285,64
C_ID_3d618cef6d,73
C_ID_d882d88390,69
C_ID_d65d01ccc5,57
C_ID_8098686df6,69
C_ID_2f3139a20d,44
C_ID_639411f112,53
C_ID_e8646a9ca9,65
C_ID_2edb57732a,51
C_ID_6cdbff1455,73
C_ID_107f7aded9,70
C_ID_4d08db1263,66
C_ID_2fa7964f10,67
C_ID_4d93a573c4,61
C_ID_aba30c7fd0,54
C_ID_a8b1bd808e,57
C_ID_da33707cd7,56
C_ID_2b93d5149a,66
C_ID_e37b928f76,73
C_ID_26feb5970e,70
C_ID_ad3bfa11ba,54
C_ID_30b9562fe1,42
C_ID_3a3c920e7b,49
C_ID_d5de5b7e1a,62
C_ID_76a5486477,51
C_ID_1613abaa9c,56
C_ID_810189d9a6,71
C_ID_01c200b681,66
C_ID_fc915ebb41,66
C_ID_a642295aa2,70
C_ID_bb0b5f337c,72
C_ID_3ea3ad4f7b,72
C_ID_3daaf7a827,69
C_ID_c71b424497,59
C_ID_08606c7e61,62
C_ID_a4aaa97cd7,66
C_ID_1ec4e987ec,59
C_ID_4d67cf8ac5,63
C_ID_6a5d182e41,72
C_ID_45ccf540d7,69
C_ID_1a4a479b77,49
C_ID_10e5053969,43
C_ID_43ad5c533e,72
C_ID_b7923021da,65
C_ID_7ae09444eb,72
C_ID_3f442b83de,71
C_ID_51992a7bff,71
C_ID_e4cb24d701,67
C_ID_47e92326d0,66
C_ID_2c42a7a5c2,58
C_ID_0ef2accac9,70
C_ID_3db0f7a57a,70
C_ID_8c816a97b9,72
C_ID_4bcf88ec16,62
C_ID_007d884232,62
C_ID_e178020bb6,67
C_ID_f300711f62,55
C_ID_414dc7745f,58
C_ID_ec7e5599c9,64
C_ID_73a65c1623,48
C_ID_5cf52e1abb,68
C_ID_9d3bece08a,54
C_ID_02e7a52024,56
C_ID_36c81f22fc,68
C_ID_321698e025,58
C_ID_7b70504f21,61
C_ID_f1c0374fa3,60
C_ID_552b35b3a0,62
C_ID_4204920417,45
C_ID_5ef3ddba53,69
C_ID_b8e0b1106d,60
C_ID_e5e4e74cdb,73
C_ID_48ac996907,52
C_ID_cc58252ffa,71
C_ID_54df77c2dc,65
C_ID_b72ce358d9,42
C_ID_27f10a4a01,32
C_ID_60e3bda1e7,64
C_ID_fe1b58f6ad,61
C_ID_54c9ae0046,59
C_ID_f99b295dd3,62
C_ID_8a7b267228,71
C_ID_6fcef04bbe,68
C_ID_b40b2d3cb7,54
C_ID_9573e0cec2,70
C_ID_7c14cae434,69
C_ID_351d0fd9cb,49
C_ID_a22696cc51,72
C_ID_003f8e42df,57
C_ID_a7874d0f00,68
C_ID_368ac18b69,64
C_ID_f9cba3c690,53
C_ID_c809075ee7,71
C_ID_65bac295fa,62
C_ID_ba85aafb1c,68
C_ID_1c624e6125,54
C_ID_d1eaa6310e,67
C_ID_a704d21738,69
C_ID_dfcd475cf3,55
C_ID_0579188548,69
C_ID_e1f43bfbe4,69
C_ID_3886962cfa,63
C_ID_38d76c04bf,73
C_ID_d8b28eb449,54
C_ID_f07bc25373,64
C_ID_9ec2f05951,64
C_ID_25d24045a9,68
C_ID_19ee0bdd72,70
C_ID_f189a89f84,70
C_ID_807a2e2437,71
C_ID_a3e7481ca3,71
C_ID_338e086c18,71
C_ID_35d96500b1,72
C_ID_ce85110ac7,66
C_ID_1ffa795c06,64
C_ID_21fd2eea55,43
C_ID_1758dd9e09,68
C_ID_45cd3e695c,69
C_ID_e38636dd33,58
C_ID_19eb417726,61
C_ID_7be77a9413,59
C_ID_b5166a85e6,67
C_ID_21de6d9755,55
C_ID_b946f37d7c,70
C_ID_2f3e13e5b2,73
C_ID_743e69be5e,68
C_ID_84bffb3e3f,71
C_ID_b3ad921820,71
C_ID_afc4b1ec5a,71
C_ID_a8f3c6652d,53
C_ID_81bb3211e2,64
C_ID_27e41a5bd8,66
C_ID_9889d3a1f8,73
C_ID_537d89c122,68
C_ID_f7cd06f9a8,57
C_ID_e431548d7c,69
C_ID_9166e9711b,60
C_ID_76652ea14a,71
C_ID_6d6baafc02,72
C_ID_704ddcf95e,59
C_ID_2116250a1e,57
C_ID_01ccac861f,39
C_ID_7561fcc555,67
C_ID_957073b046,73
C_ID_0e9d61a6ec,72
C_ID_921a170470,63
C_ID_37d4d29b0e,73
C_ID_56f71771c0,65
C_ID_7f0a0df68e,58
C_ID_b8f0e60dbf,43
C_ID_51fb114b9a,71
C_ID_c69e44311e,34
C_ID_278c099730,68
C_ID_10962c5afe,71
C_ID_36542bd351,65
C_ID_79954493ad,53
C_ID_37ff43d79d,69
C_ID_c8c1df6eab,55
C_ID_3d4ce8c782,55
C_ID_d98bf721d6,62
C_ID_abd472b2db,71
C_ID_6a06484ea0,65
C_ID_1bca9fabf4,69
C_ID_55bf4d2279,58
C_ID_99f999edc9,60
C_ID_faaf903cf4,71
C_ID_b5aba86b46,72
C_ID_2678f518f3,70
C_ID_db1be33f8c,66
C_ID_5c403a07d7,73
C_ID_635c1a6006,56
C_ID_00ba49dddd,57
C_ID_d5f8d9a1cd,69
C_ID_0d2918f427,66
C_ID_25bec120b1,66
C_ID_805b3427af,69
C_ID_0ecf1236b8,62
C_ID_572a1c9168,69
C_ID_a389ea0b55,58
C_ID_c886982fb3,61
C_ID_b48ceb3021,71
C_ID_aefd9f1fb2,35
C_ID_a13a135e4c,61
C_ID_477389776e,71
C_ID_ac78e480aa,60
C_ID_6e87d8824a,64
C_ID_e4134550e3,69
C_ID_48b01b0ce5,64
C_ID_3f33915942,65
C_ID_3034f48da5,71
C_ID_0d215c4dee,56
C_ID_a7b62b09bf,63
C_ID_719eb8a594,67
C_ID_3c7224be0e,62
C_ID_bd18bbb7cf,70
C_ID_78cb2556f2,68
C_ID_217fb1b97d,62
C_ID_201ee93960,71
C_ID_80b2154e08,61
C_ID_db1c9b16ed,71
C_ID_3a40a06499,63
C_ID_96e8b6461b,71
C_ID_f1663b6f05,65
C_ID_2804b343ac,61
C_ID_4dbb578698,72
C_ID_ebfd392a10,64
C_ID_09283d6e86,64
C_ID_6fa7492772,69
C_ID_ec3466c35f,71
C_ID_5210ed85a3,66
C_ID_043ae50b19,52
C_ID_9dd1fcaf04,63
C_ID_a292bd682c,60
C_ID_863aa1c98b,66
C_ID_fd4b8f6f5d,67
C_ID_11ae2e185a,60
C_ID_0a576f9195,65
C_ID_2b451e95c3,70
C_ID_05224e84b6,73
C_ID_5e72d33d3e,68
C_ID_ec7de7d87e,70
C_ID_14a7c9e3ef,48
C_ID_7374f04890,37
C_ID_225eacfef2,32
C_ID_914de5b824,62
C_ID_75cfde8291,65
C_ID_bd4c7533db,66
C_ID_283d879d2d,63
C_ID_63596582d3,68
C_ID_420f7ac690,48
C_ID_4120e6020d,67
C_ID_5005556170,33
C_ID_54eab90599,55
C_ID_aac9b4cf5b,68
C_ID_f866c40f70,68
C_ID_5adebd8f58,72
C_ID_3e663a7e09,61
C_ID_5ac9cb3bc0,71
C_ID_f6d8a1770b,64
C_ID_8fd56c44fd,44
C_ID_4b753f3101,71
C_ID_2a5fb13cf5,53
C_ID_34acb11d65,64
C_ID_eff26b7e55,68
C_ID_c050a348f2,63
C_ID_1124266fd6,67
C_ID_b215e5f9f7,70
C_ID_44509afa44,71
C_ID_9516d676d1,73
C_ID_3ca934269b,52
C_ID_7f6d1485b1,68
C_ID_785e39117a,62
C_ID_7ec7c778db,72
C_ID_78ccb47892,72
C_ID_edd457d7f3,65
C_ID_6b067b8752,57
C_ID_84cbb2b3ab,61
C_ID_012a624dc8,53
C_ID_91e5524a6d,61
C_ID_d2e066b672,62
C_ID_c80ed5712a,56
C_ID_2121dfb0e2,54
C_ID_e83b4a075c,70
C_ID_1643110b31,63
C_ID_650d96f7f7,55
C_ID_5ed4f0b54b,72
C_ID_ed9ff0d37f,68
C_ID_ea15630b18,68
C_ID_e8256cfec0,71
C_ID_80300b7814,69
C_ID_f200e4e424,59
C_ID_6254e6ff52,62
C_ID_90475417f8,62
C_ID_566982a7d1,72
C_ID_2564151794,70
C_ID_62b0e5dfc5,61
C_ID_3b2678e580,64
C_ID_18aa84f471,62
C_ID_13aa97f9d3,71
C_ID_7aa337bbdc,58
C_ID_ff0e26368b,69
C_ID_4f859efb34,47
C_ID_ebb7cb101c,69
C_ID_391acb1a86,69
C_ID_cddea85aff,69
C_ID_865b9ea6ad,58
C_ID_75ccf5439e,65
C_ID_234b66ea5e,61
C_ID_7c1bd10c38,72
C_ID_f9e47831f2,54
C_ID_b4c0e732bd,56
C_ID_884c6acdb6,59
C_ID_0f37a8a0bd,60
C_ID_d423f06e87,69
C_ID_8dcdadf61b,70
C_ID_5d08f8874b,64
C_ID_38d787e34e,68
C_ID_a510fdbc4b,69
C_ID_45523a2205,55
C_ID_fd7577f11b,69
C_ID_b1e3afe733,65
C_ID_7ddf8f5d45,73
C_ID_b12ba8a543,66
C_ID_bbc9271d4d,69
C_ID_1391824942,72
C_ID_e4c4b1f54a,62
C_ID_b97150e194,53
C_ID_b185fdbeae,68
C_ID_c3c3bbf457,57
C_ID_c6d4193fcf,66
C_ID_d331155329,69
C_ID_7314b35fa9,70
C_ID_5a850bca3a,43
C_ID_142f2eaf3d,66
C_ID_50ad12ae5f,71
C_ID_74d44b6653,68
C_ID_54c0054600,54
C_ID_3164790bcc,72
C_ID_235500fef5,48
C_ID_8ea1e238aa,71
C_ID_87cd72fb7a,65
C_ID_8a139200d4,64
C_ID_2be2cadcf2,70
C_ID_63af839d46,70
C_ID_12eb1f9100,58
C_ID_5c99cb080c,66
C_ID_54be0db3e2,62
C_ID_0843e2338e,54
C_ID_1dc14ac66a,59
C_ID_582dd34378,53
C_ID_38a690bfb9,57
C_ID_83a355bbdd,72
C_ID_1c52c7a4f6,71
C_ID_87e44645ab,70
C_ID_3b519d7c97,68
C_ID_2ef044c60c,68
C_ID_a5a9c13b5e,73
C_ID_c002b2eb20,70
C_ID_c49cd63c3d,72
C_ID_34309e6b26,65
C_ID_9dbf727563,58
C_ID_229ed860ee,70
C_ID_5333b3c688,71
C_ID_3f12200e7d,63
C_ID_b38d3579a3,71
C_ID_c20f26e55d,73
C_ID_701fb89fe9,68
C_ID_fce7e26429,66
C_ID_f3981d6cad,57
C_ID_861c15f88a,68
C_ID_a20b08a3c8,69
C_ID_73916eadec,71
C_ID_7d32328073,57
C_ID_7707a5d4da,60
C_ID_9d5d98534b,70
C_ID_1e62ff489c,60
C_ID_617794b578,68
C_ID_df9f5ccb4e,72
C_ID_11b5ff1224,66
C_ID_910da319f4,64
C_ID_437e6dbf3b,71
C_ID_70bf1681f3,73
C_ID_1b4ba4bc7e,73
C_ID_4d0655ed01,68
C_ID_72b2e821e7,72
C_ID_1aff6894c4,71
C_ID_9a88ea154f,68
C_ID_1e1d7fa06f,69
C_ID_1d1d6d0c51,71
C_ID_00dc55861b,62
C_ID_7540e80c0d,64
C_ID_2b08c5ad7f,56
C_ID_8ed2236c4d,64
C_ID_d13314bec6,72
C_ID_b3c5a96f3b,67
C_ID_1857c4c5f9,63
C_ID_1d867564d6,66
C_ID_f9df4e1c2f,47
C_ID_1ab5c5c64f,73
C_ID_1421c11f70,41
C_ID_c3a71798b2,63
C_ID_74ef1948a8,57
C_ID_6895efc8e9,69
C_ID_d531dd8af2,54
C_ID_907273dded,56
C_ID_c6af66c20b,72
C_ID_4abdeee7c6,70
C_ID_1196551995,70
C_ID_b79fddae54,73
C_ID_fb5f60e4d3,67
C_ID_a4354e3500,68
C_ID_614a958b57,65
C_ID_e298caa5b3,54
C_ID_7f9e8d7fd2,62
C_ID_925bcaa2ba,69
C_ID_9feede9bcf,65
C_ID_36671bfcd9,54
C_ID_eaa483415b,71
C_ID_445fb7dc20,59
C_ID_5f4fdba3fe,68
C_ID_8697f36e6d,71
C_ID_909a0304f9,68
C_ID_fe50889155,62
C_ID_9a7493a712,65
C_ID_d1588b3ef7,66
C_ID_d00c9a91d8,66
C_ID_99e26adb68,63
C_ID_bcd78412ce,35
C_ID_1cad350945,50
C_ID_64b4c0e330,71
C_ID_0a5b5473b5,68
C_ID_664e8cfc34,60
C_ID_b110a5a94e,68
C_ID_0c374bec4e,70
C_ID_13f0213b6a,73
C_ID_3c3dd6cfb4,73
C_ID_192c2fdac0,71
C_ID_b1a4e4c71f,67
C_ID_51d7574c3c,63
C_ID_b3b4db02f6,72
C_ID_4b2d2e2ecc,54
C_ID_590dfe9d1e,61
C_ID_2ec0e95f2c,61
C_ID_8bf9e256df,65
C_ID_1a2e2849c2,61
C_ID_2e6ccc7a0b,55
C_ID_547e357d20,52
C_ID_49d49ce9ff,73
C_ID_429baf95a7,56
C_ID_8d9590892a,47
C_ID_303bf8230d,73
C_ID_693285242b,69
C_ID_7960d10734,69
C_ID_3b47db2301,72
C_ID_3be38fd16a,61
C_ID_c828622bdd,69
C_ID_38c1886a77,67
C_ID_b1774c4824,69
C_ID_e36416564f,68
C_ID_14675b0cdd,48
C_ID_b512716e71,52
C_ID_eb4f6a0bc5,63
C_ID_6d4dc454e6,59
C_ID_0b58c702f7,62
C_ID_e8a7aa1d5d,70
C_ID_fcfd7bf656,29
C_ID_9e3ab4f0a2,55
C_ID_35f5a915cf,50
C_ID_2dea3781f1,69
C_ID_08b080fb01,52
C_ID_7185cc7d6d,59
C_ID_907b81bf5a,72
C_ID_8cf37a1d5f,49
C_ID_e6d07c1c95,67
C_ID_562591f751,64
C_ID_7f860b6111,69
C_ID_978c3e9d7d,71
C_ID_ea108dc536,71
C_ID_164e4b25a0,71
C_ID_d95f5b90d5,73
C_ID_3bec556b36,45
C_ID_c6dd821942,54
C_ID_3710545c88,72
C_ID_b4a888964c,61
C_ID_57e94bf130,71
C_ID_b4ee178521,61
C_ID_eeb1aacc15,41
C_ID_643b9bc13e,23
C_ID_3b2a4e987f,68
C_ID_8b87b982b1,52
C_ID_02155c8f04,52
C_ID_e640d9e8e3,48
C_ID_25865cfae9,60
C_ID_67ef1b28b3,73
C_ID_7cff9a4ea0,67
C_ID_dacb0e8c38,70
C_ID_18ea126957,72
C_ID_7d6c4a279a,69
C_ID_accd4c4cc4,57
C_ID_851e1b86ca,34
C_ID_00b991780d,66
C_ID_1c91a09826,66
C_ID_b8724549cb,66
C_ID_04755f9ee7,70
C_ID_a3f1e6c471,69
C_ID_692fba7834,58
C_ID_8b8c3f0d37,60
C_ID_bee2b8c7b2,56
C_ID_9561e5d1a1,65
C_ID_19e9bee8af,44
C_ID_000b72c028,71
C_ID_271017f6ff,59
C_ID_ba89c5b334,70
C_ID_1d3bcd5849,69
C_ID_6392560800,62
C_ID_1e9406a853,54
C_ID_5134f8a6c6,68
C_ID_dc4f4a0e38,61
C_ID_b89b33dcd7,62
C_ID_05f8dc74bd,62
C_ID_12246b2af5,63
C_ID_9132c7e70b,58
C_ID_d87b4ff5e1,66
C_ID_a58bcf5879,71
C_ID_c6d088d83a,62
C_ID_30323d3eeb,65
C_ID_d6bc8503b4,67
C_ID_b0bc854a13,56
C_ID_a28c7a38cc,28
C_ID_e86119c2f0,42
C_ID_2eb0353c25,66
C_ID_1f0a13a679,73
C_ID_b4184de2f4,68
C_ID_886c691a3f,63
C_ID_5653253c60,35
C_ID_bd1e1c3c92,72
C_ID_73c0ae0a19,62
C_ID_bfe6d6957a,72
C_ID_3af686d66a,64
C_ID_e2306b009b,59
C_ID_a30df528b3,70
C_ID_965ba33e57,50
C_ID_8a75c7fc5e,73
C_ID_2d8cf677c6,60
C_ID_880bbee9df,70
C_ID_efe46583d2,62
C_ID_2970fb30dc,55
C_ID_41152167c0,56
C_ID_392f7475ef,64
C_ID_41b26e39a2,61
C_ID_44dc33547a,44
C_ID_972cd0485c,62
C_ID_584831e223,63
C_ID_de4fb90a6b,65
C_ID_2d9357043f,45
C_ID_9f762bcf32,72
C_ID_63f2903b83,72
C_ID_7737ea0b33,70
C_ID_098e7e27d8,60
C_ID_5ce2610127,42
C_ID_ef30bbd9ef,60
C_ID_1f822f00f0,45
C_ID_f968f0d56c,65
C_ID_5e3ebc727b,61
C_ID_cc58b343c8,48
C_ID_a592864618,72
C_ID_d1637582ad,72
C_ID_2f1e1d1d76,55
C_ID_4dc0be7f28,66
C_ID_bd714860db,65
C_ID_fa0c42aba6,69
C_ID_92622bd326,72
C_ID_80b3bb315c,71
C_ID_ab648621e0,48
C_ID_d6c07e0599,70
C_ID_60880d94bc,73
C_ID_1bffb7bf2b,72
C_ID_4afe92ca82,72
C_ID_958ff7d503,61
C_ID_b64a31694a,71
C_ID_2eb9bf5d2b,59
C_ID_bdd688a5d0,69
C_ID_14e07b4e90,71
C_ID_4644c7a1cd,64
C_ID_de6260034f,71
C_ID_61b602a4e5,55
C_ID_33d41c0c5e,62
C_ID_8e46c87808,47
C_ID_867b95a6ff,64
C_ID_ab1fb8d3bf,66
C_ID_94836dca19,62
C_ID_3e2ebed56d,72
C_ID_158e832c11,66
C_ID_a688651448,54
C_ID_caccefbf9d,27
C_ID_8928bf70d4,64
C_ID_88943a0a78,60
C_ID_6d1e33efbb,60
C_ID_a9121a4fa1,69
C_ID_b0ce1f7925,68
C_ID_15f26ef7b4,69
C_ID_2170983c04,71
C_ID_9489209974,71
C_ID_5362f04df5,64
C_ID_d85b969a4a,50
C_ID_002a0977b9,61
C_ID_08614c7c58,59
C_ID_19ea0116fe,62
C_ID_9da74d96e6,72
C_ID_c695120b04,70
C_ID_f11992c3d3,61
C_ID_2c4081d115,68
C_ID_4b6beec30f,64
C_ID_958ff3de60,73
C_ID_6f7f447575,69
C_ID_30e3250c8a,70
C_ID_911fe01c3c,72
C_ID_3663be47f2,65
C_ID_5a12c3c444,57
C_ID_da53b536c0,53
C_ID_0875e6d26e,63
C_ID_c3c5c342f0,50
C_ID_3ad1a7df23,71
C_ID_b6f24b5e58,64
C_ID_393ac759af,56
C_ID_307f99f390,67
C_ID_5305c61656,57
C_ID_d00e3aee46,67
C_ID_2395ccd002,66
C_ID_569184c9ba,73
C_ID_b3ca96f692,73
C_ID_00e09bac8b,71
C_ID_8dfe9e040b,61
C_ID_e1b3bb8095,52
C_ID_e8cec13f1a,62
C_ID_ecbba19cdd,59
C_ID_e10b3ee7be,62
C_ID_266b468054,62
C_ID_85aa3545ca,63
C_ID_45583d6984,63
C_ID_7440f3f53e,62
C_ID_fbef4a4798,65
C_ID_f7f809dd4c,72
C_ID_a41a898e47,73
C_ID_07851ae10c,72
C_ID_88e50bab96,57
C_ID_9ebc33819d,55
C_ID_15a53b6406,66
C_ID_57e3be794b,66
C_ID_355d38be57,67
C_ID_583d5ddcfb,53
C_ID_da4f54b47b,70
C_ID_f72fd12e21,67
C_ID_6dd7511cff,70
C_ID_e5181e3be0,65
C_ID_0184210dd9,65
C_ID_e8457cbf9b,70
C_ID_01fa1e8387,70
C_ID_439662ee19,60
C_ID_7d06f8a365,63
C_ID_aa2750ff9f,55
C_ID_5b42a1c935,66
C_ID_911a957cb7,61
C_ID_5ce5cb91c3,69
C_ID_c352ed25bd,73
